,Country,Sex,Age,SuicidePer100k,HDIScore,EmploymentToPopulationRatio,GDP,GDPPerCapita,GiniIndex,LogGDPPerCapita,LogGDP,SexIndex,AgeIndex,rawFeatures,indexedFeatures,prediction
4631,Spain,0,5,0.16290916673590305,0.88,44.28300095,1366470000000.0,29398.61031,36.1,10.288702683842242,27.943251888176725,1.0,1.0,"[0.88,44.28300095,10.288702683842242,27.943251888176725,36.1,1.0,1.0]","[0.88,44.28300095,10.288702683842242,27.943251888176725,36.1,1.0,1.0]",-0.04913757896428511
4632,Spain,0,5,0.1677252224770248,0.873,44.59899902,1367450000000.0,29235.82869,35.4,10.283150246026404,27.943968807502802,1.0,1.0,"[0.873,44.59899902,10.283150246026404,27.943968807502802,35.4,1.0,1.0]","[0.873,44.59899902,10.283150246026404,27.943968807502802,35.4,1.0,1.0]",-0.04913757896428511
4633,Spain,0,5,0.18641066268990586,0.814,41.63100052,1047980000000.0,26053.90537,38.62148387096775,10.167922954179062,27.67788561767583,1.0,1.0,"[0.814,41.63100052,10.167922954179062,27.67788561767583,38.62148387096775,1.0,1.0]","[0.814,41.63100052,10.167922954179062,27.67788561767583,38.62148387096775,1.0,1.0]",-0.6260751684733123
4634,Spain,0,5,0.22036139268400176,0.806,39.19100189,968036000000.0,24267.73618,38.62148387096775,10.096903017897114,27.598535113614098,1.0,1.0,"[0.806,39.19100189,10.096903017897114,27.598535113614098,38.62148387096775,1.0,1.0]","[0.806,39.19100189,10.096903017897114,27.598535113614098,38.62148387096775,1.0,1.0]",-0.6260751684733123
4635,Spain,0,5,0.2266374556168316,0.772,41.04299927,905626000000.0,23127.67602,38.62148387096775,10.048785275469392,27.53189225423055,1.0,1.0,"[0.772,41.04299927,10.048785275469392,27.53189225423055,38.62148387096775,1.0,1.0]","[0.772,41.04299927,10.048785275469392,27.53189225423055,38.62148387096775,1.0,1.0]",-0.6260751684733123
4636,Spain,0,5,0.3381861434508321,0.83,47.73699951,1230520000000.0,29700.15588,38.62148387096775,10.298907573261866,27.8384579602009,1.0,1.0,"[0.83,47.73699951,10.298907573261866,27.8384579602009,38.62148387096775,1.0,1.0]","[0.83,47.73699951,10.298907573261866,27.8384579602009,38.62148387096775,1.0,1.0]",-0.7574285753547303
4637,Spain,0,5,0.3402662583471566,0.8,38.65999985,942949000000.0,23737.48436,36.7,10.074810696247233,27.572278035402604,1.0,1.0,"[0.8,38.65999985,10.074810696247233,27.572278035402604,36.7,1.0,1.0]","[0.8,38.65999985,10.074810696247233,27.572278035402604,36.7,1.0,1.0]",-0.595172894159188
4638,Spain,0,5,0.5277133461103929,0.837,49.55799866,1306790000000.0,30445.74886,33.3,10.323701652882558,27.898594864363666,1.0,1.0,"[0.837,49.55799866,10.323701652882558,27.898594864363666,33.3,1.0,1.0]","[0.837,49.55799866,10.323701652882558,27.898594864363666,33.3,1.0,1.0]",-0.05022574024166189
4639,Spain,0,15,5.041254264060899,0.873,44.59899902,1367450000000.0,29235.82869,35.4,10.283150246026404,27.943968807502802,1.0,2.0,"[0.873,44.59899902,10.283150246026404,27.943968807502802,35.4,1.0,2.0]","[0.873,44.59899902,10.283150246026404,27.943968807502802,35.4,1.0,2.0]",4.7329110429195795
4640,Spain,0,15,5.345491097626873,0.856,52.22100067,1473880000000.0,32072.76459,34.2,10.375762493836135,28.01891949525544,1.0,2.0,"[0.856,52.22100067,10.375762493836135,28.01891949525544,34.2,1.0,2.0]","[0.856,52.22100067,10.375762493836135,28.01891949525544,34.2,1.0,2.0]",12.377423660742583
4641,Spain,0,15,5.919220055710306,0.88,44.28300095,1366470000000.0,29398.61031,36.1,10.288702683842242,27.943251888176725,1.0,2.0,"[0.88,44.28300095,10.288702683842242,27.943251888176725,36.1,1.0,2.0]","[0.88,44.28300095,10.288702683842242,27.943251888176725,36.1,1.0,2.0]",4.7329110429195795
4642,Spain,0,25,8.317256754751362,0.885,45.5870018,1418880000000.0,30549.79181,36.2,10.32711314984657,27.980888943934303,1.0,3.0,"[0.885,45.5870018,10.32711314984657,27.980888943934303,36.2,1.0,3.0]","[0.885,45.5870018,10.32711314984657,27.980888943934303,36.2,1.0,3.0]",23.04515955697552
4643,Spain,1,5,0.04445220876357515,0.873,44.59899902,1367450000000.0,29235.82869,35.4,10.283150246026404,27.943968807502802,0.0,1.0,"[0.873,44.59899902,10.283150246026404,27.943968807502802,35.4,0.0,1.0]","[0.873,44.59899902,10.283150246026404,27.943968807502802,35.4,0.0,1.0]",0.32548232405491395
4644,Spain,1,5,0.04564298875767544,0.87,46.60499954,1409150000000.0,30146.99924,35.7,10.313840669507263,27.974007801659983,0.0,1.0,"[0.87,46.60499954,10.313840669507263,27.974007801659983,35.7,0.0,1.0]","[0.87,46.60499954,10.313840669507263,27.974007801659983,35.7,0.0,1.0]",-0.21812966044049398
4645,Spain,1,5,0.04698786632327934,0.858,48.50299835,1418410000000.0,30593.60984,34.9,10.328546437374541,27.980557641878963,0.0,1.0,"[0.858,48.50299835,10.328546437374541,27.980557641878963,34.9,0.0,1.0]","[0.858,48.50299835,10.328546437374541,27.980557641878963,34.9,0.0,1.0]",-0.21812966044049398
4646,Spain,1,5,0.05062386317787251,0.837,49.55799866,1306790000000.0,30445.74886,33.3,10.323701652882558,27.898594864363666,0.0,1.0,"[0.837,49.55799866,10.323701652882558,27.898594864363666,33.3,0.0,1.0]","[0.837,49.55799866,10.323701652882558,27.898594864363666,33.3,0.0,1.0]",-0.3861528012329744
4647,Spain,1,5,0.08236553825879252,0.782,38.83800125,896285000000.0,22770.73311,38.62148387096775,10.03323135485043,27.52152427970165,0.0,1.0,"[0.782,38.83800125,10.03323135485043,27.52152427970165,38.62148387096775,0.0,1.0]","[0.782,38.83800125,10.03323135485043,27.52152427970165,38.62148387096775,0.0,1.0]",-0.23634241387702698
4648,Spain,1,5,0.08601040725927837,0.791,38.06399918,917645000000.0,23202.67272,38.62148387096775,10.05202275446727,27.545076442535564,0.0,1.0,"[0.791,38.06399918,10.05202275446727,27.545076442535564,38.62148387096775,0.0,1.0]","[0.791,38.06399918,10.05202275446727,27.545076442535564,38.62148387096775,0.0,1.0]",-0.08807875748500249
4649,Spain,1,5,0.12055939559556342,0.772,41.04299927,905626000000.0,23127.67602,38.62148387096775,10.048785275469392,27.53189225423055,0.0,1.0,"[0.772,41.04299927,10.048785275469392,27.53189225423055,38.62148387096775,0.0,1.0]","[0.772,41.04299927,10.048785275469392,27.53189225423055,38.62148387096775,0.0,1.0]",-0.23634241387702698
4650,Spain,1,5,0.15083115508006872,0.844,51.6570015,1354510000000.0,31028.99677,32.4,10.34267742594974,27.934460881242387,0.0,1.0,"[0.844,51.6570015,10.34267742594974,27.934460881242387,32.4,0.0,1.0]","[0.844,51.6570015,10.34267742594974,27.934460881242387,32.4,0.0,1.0]",-0.3861528012329744
4651,Spain,1,5,0.2040320820045744,0.828,46.75,1197810000000.0,29321.88883,38.62148387096775,10.286089575139819,27.811516005381094,0.0,1.0,"[0.828,46.75,10.286089575139819,27.811516005381094,38.62148387096775,0.0,1.0]","[0.828,46.75,10.286089575139819,27.811516005381094,38.62148387096775,0.0,1.0]",0.08629509178262162
4652,Spain,1,5,0.2220412996817408,0.754,57.6225362242226,875011000000.0,22512.761,32.0,10.02183758297614,27.49750229465358,0.0,1.0,"[0.754,57.6225362242226,10.02183758297614,27.49750229465358,32.0,0.0,1.0]","[0.754,57.6225362242226,10.02183758297614,27.49750229465358,32.0,0.0,1.0]",-1.0554802248556827
4653,Spain,1,5,0.2442254122402846,0.853,53.32400131,1460910000000.0,32301.969,34.1,10.3828834671051,28.01008064515694,0.0,1.0,"[0.853,53.32400131,10.3828834671051,28.01008064515694,34.1,0.0,1.0]","[0.853,53.32400131,10.3828834671051,28.01008064515694,34.1,0.0,1.0]",-0.3861528012329744
4654,Spain,1,5,0.25950973421013024,0.88,44.28300095,1366470000000.0,29398.61031,36.1,10.288702683842242,27.943251888176725,0.0,1.0,"[0.88,44.28300095,10.288702683842242,27.943251888176725,36.1,0.0,1.0]","[0.88,44.28300095,10.288702683842242,27.943251888176725,36.1,0.0,1.0]",0.32548232405491395
4655,Spain,1,15,1.3224597751818383,0.772,41.04299927,905626000000.0,23127.67602,38.62148387096775,10.048785275469392,27.53189225423055,0.0,2.0,"[0.772,41.04299927,10.048785275469392,27.53189225423055,38.62148387096775,0.0,2.0]","[0.772,41.04299927,10.048785275469392,27.53189225423055,38.62148387096775,0.0,2.0]",1.8213941248821952
4656,Spain,1,15,1.3304667318872545,0.858,48.50299835,1418410000000.0,30593.60984,34.9,10.328546437374541,27.980557641878963,0.0,2.0,"[0.858,48.50299835,10.328546437374541,27.980557641878963,34.9,0.0,2.0]","[0.858,48.50299835,10.328546437374541,27.980557641878963,34.9,0.0,2.0]",0.8308983198998976
4657,Spain,1,15,1.4416279439394142,0.828,46.75,1197810000000.0,29321.88883,38.62148387096775,10.286089575139819,27.811516005381094,0.0,2.0,"[0.828,46.75,10.286089575139819,27.811516005381094,38.62148387096775,0.0,2.0]","[0.828,46.75,10.286089575139819,27.811516005381094,38.62148387096775,0.0,2.0]",2.4711672523916985
4658,Spain,1,15,1.4848311004623225,0.814,41.63100052,1047980000000.0,26053.90537,38.62148387096775,10.167922954179062,27.67788561767583,0.0,2.0,"[0.814,41.63100052,10.167922954179062,27.67788561767583,38.62148387096775,0.0,2.0]","[0.814,41.63100052,10.167922954179062,27.67788561767583,38.62148387096775,0.0,2.0]",2.4711672523916985
4659,Spain,1,15,1.6508846249688514,0.782,38.83800125,896285000000.0,22770.73311,38.62148387096775,10.03323135485043,27.52152427970165,0.0,2.0,"[0.782,38.83800125,10.03323135485043,27.52152427970165,38.62148387096775,0.0,2.0]","[0.782,38.83800125,10.03323135485043,27.52152427970165,38.62148387096775,0.0,2.0]",1.8213941248821952
4660,Spain,1,15,1.683974179062588,0.754,57.6225362242226,875011000000.0,22512.761,32.0,10.02183758297614,27.49750229465358,0.0,2.0,"[0.754,57.6225362242226,10.02183758297614,27.49750229465358,32.0,0.0,2.0]","[0.754,57.6225362242226,10.02183758297614,27.49750229465358,32.0,0.0,2.0]",1.405922403759544
4661,Spain,1,15,1.7553758385054228,0.791,38.06399918,917645000000.0,23202.67272,38.62148387096775,10.05202275446727,27.545076442535564,0.0,2.0,"[0.791,38.06399918,10.05202275446727,27.545076442535564,38.62148387096775,0.0,2.0]","[0.791,38.06399918,10.05202275446727,27.545076442535564,38.62148387096775,0.0,2.0]",2.3212049523208367
4662,Spain,1,15,2.0595038180032317,0.8,38.65999985,942949000000.0,23737.48436,36.7,10.074810696247233,27.572278035402604,0.0,2.0,"[0.8,38.65999985,10.074810696247233,27.572278035402604,36.7,0.0,2.0]","[0.8,38.65999985,10.074810696247233,27.572278035402604,36.7,0.0,2.0]",1.943946471063292
4663,Spain,1,15,2.1025756551775925,0.833,48.6780014,1267220000000.0,30037.62486,31.8,10.31020603684008,27.867846640710308,0.0,2.0,"[0.833,48.6780014,10.31020603684008,27.867846640710308,31.8,0.0,2.0]","[0.833,48.6780014,10.31020603684008,27.867846640710308,31.8,0.0,2.0]",1.718094884887543
4664,Spain,1,25,2.1257407884565835,0.772,41.04299927,905626000000.0,23127.67602,38.62148387096775,10.048785275469392,27.53189225423055,0.0,3.0,"[0.772,41.04299927,10.048785275469392,27.53189225423055,38.62148387096775,0.0,3.0]","[0.772,41.04299927,10.048785275469392,27.53189225423055,38.62148387096775,0.0,3.0]",2.225060214738199
4665,Spain,1,25,2.85505041819849,0.88,44.28300095,1366470000000.0,29398.61031,36.1,10.288702683842242,27.943251888176725,0.0,3.0,"[0.88,44.28300095,10.288702683842242,27.943251888176725,36.1,0.0,3.0]","[0.88,44.28300095,10.288702683842242,27.943251888176725,36.1,0.0,3.0]",2.1719952469008694
4666,Spain,1,25,3.1028646649533003,0.814,41.63100052,1047980000000.0,26053.90537,38.62148387096775,10.167922954179062,27.67788561767583,0.0,3.0,"[0.814,41.63100052,10.167922954179062,27.67788561767583,38.62148387096775,0.0,3.0]","[0.814,41.63100052,10.167922954179062,27.67788561767583,38.62148387096775,0.0,3.0]",2.578197837197012
4667,Spain,1,75,4.924553784129723,0.865,47.52099991,1420720000000.0,30502.71971,35.2,10.325571129439695,27.98218490129275,0.0,0.0,"[0.865,47.52099991,10.325571129439695,27.98218490129275,35.2,0.0,0.0]","[0.865,47.52099991,10.325571129439695,27.98218490129275,35.2,0.0,0.0]",10.10596016600162
4668,Spain,1,75,6.445739675117061,0.853,53.32400131,1460910000000.0,32301.969,34.1,10.3828834671051,28.01008064515694,0.0,0.0,"[0.853,53.32400131,10.3828834671051,28.01008064515694,34.1,0.0,0.0]","[0.853,53.32400131,10.3828834671051,28.01008064515694,34.1,0.0,0.0]",10.60781864408054
4669,Spain,1,75,6.54694546348964,0.848,52.76200104,1410090000000.0,31760.60254,33.5,10.365981886843581,27.974674648068824,0.0,0.0,"[0.848,52.76200104,10.365981886843581,27.974674648068824,33.5,0.0,0.0]","[0.848,52.76200104,10.365981886843581,27.974674648068824,33.5,0.0,0.0]",10.60781864408054
4670,Spain,1,75,6.623929418160922,0.856,52.22100067,1473880000000.0,32072.76459,34.2,10.375762493836135,28.01891949525544,0.0,0.0,"[0.856,52.22100067,10.375762493836135,28.01891949525544,34.2,0.0,0.0]","[0.856,52.22100067,10.375762493836135,28.01891949525544,34.2,0.0,0.0]",10.60781864408054
4671,Spain,1,75,8.865673420565747,0.837,49.55799866,1306790000000.0,30445.74886,33.3,10.323701652882558,27.898594864363666,0.0,0.0,"[0.837,49.55799866,10.323701652882558,27.898594864363666,33.3,0.0,0.0]","[0.837,49.55799866,10.323701652882558,27.898594864363666,33.3,0.0,0.0]",10.60781864408054
4672,Spain,1,75,10.54248411645605,0.772,41.04299927,905626000000.0,23127.67602,38.62148387096775,10.048785275469392,27.53189225423055,0.0,0.0,"[0.772,41.04299927,10.048785275469392,27.53189225423055,38.62148387096775,0.0,0.0]","[0.772,41.04299927,10.048785275469392,27.53189225423055,38.62148387096775,0.0,0.0]",7.510522271225301
4673,Spain,1,75,11.389382156634621,0.81,40.30500031,1003880000000.0,25061.01258,38.62148387096775,10.12906863385881,27.634893608142423,0.0,0.0,"[0.81,40.30500031,10.12906863385881,27.634893608142423,38.62148387096775,0.0,0.0]","[0.81,40.30500031,10.12906863385881,27.634893608142423,38.62148387096775,0.0,0.0]",7.59414082679489
4674,Sri Lanka,0,5,1.9880660811075737,0.662,50.03099823,29607667122.0,1602.935814,38.62148387096775,7.379592110635083,24.11129918912729,1.0,1.0,"[0.662,50.03099823,7.379592110635083,24.11129918912729,38.62148387096775,1.0,1.0]","[0.662,50.03099823,7.379592110635083,24.11129918912729,38.62148387096775,1.0,1.0]",1.6587681331683684
4675,Sri Lanka,0,75,91.81254098774151,0.677,52.74900055,32331874830.0,1732.378655,38.62148387096775,7.457250688207075,24.199319417413758,1.0,0.0,"[0.677,52.74900055,7.457250688207075,24.199319417413758,38.62148387096775,1.0,0.0]","[0.677,52.74900055,7.457250688207075,24.199319417413758,38.62148387096775,1.0,0.0]",67.5666566729452
4676,Sri Lanka,1,5,1.4233263384063572,0.708,51.95600128,37163768055.0,1933.192703,38.62148387096775,7.566928165393145,24.338600146585563,0.0,1.0,"[0.708,51.95600128,7.566928165393145,24.338600146585563,38.62148387096775,0.0,1.0]","[0.708,51.95600128,7.566928165393145,24.338600146585563,38.62148387096775,0.0,1.0]",0.819078831652285
4677,Sri Lanka,1,25,18.727715502262164,0.655,49.4640007,27825342704.0,1514.940186,38.62148387096775,7.323131235975948,24.049213050438283,0.0,3.0,"[0.655,49.4640007,7.323131235975948,24.049213050438283,38.62148387096775,0.0,3.0]","[0.655,49.4640007,7.323131235975948,24.049213050438283,38.62148387096775,0.0,3.0]",9.930630650561595
4678,Sri Lanka,1,35,10.00972255838663,0.693,52.30799866,33742158886.0,1784.19208,38.62148387096775,7.486720975505589,24.24201389796861,0.0,5.0,"[0.693,52.30799866,7.486720975505589,24.24201389796861,38.62148387096775,0.0,5.0]","[0.693,52.30799866,7.486720975505589,24.24201389796861,38.62148387096775,0.0,5.0]",11.069675696116692
4679,Sri Lanka,1,55,9.01015354202651,0.693,52.30799866,33742158886.0,1784.19208,38.62148387096775,7.486720975505589,24.24201389796861,0.0,4.0,"[0.693,52.30799866,7.486720975505589,24.24201389796861,38.62148387096775,0.0,4.0]","[0.693,52.30799866,7.486720975505589,24.24201389796861,38.62148387096775,0.0,4.0]",15.17488485186402
4680,Sri Lanka,1,55,11.682750563620301,0.677,52.74900055,32331874830.0,1732.378655,38.62148387096775,7.457250688207075,24.199319417413758,0.0,4.0,"[0.677,52.74900055,7.457250688207075,24.199319417413758,38.62148387096775,0.0,4.0]","[0.677,52.74900055,7.457250688207075,24.199319417413758,38.62148387096775,0.0,4.0]",14.283227623597929
4681,Sri Lanka,1,55,11.991419021845722,0.662,50.03099823,29607667122.0,1602.935814,38.62148387096775,7.379592110635083,24.11129918912729,0.0,4.0,"[0.662,50.03099823,7.379592110635083,24.11129918912729,38.62148387096775,0.0,4.0]","[0.662,50.03099823,7.379592110635083,24.11129918912729,38.62148387096775,0.0,4.0]",14.183880453460159
4682,Sri Lanka,1,75,18.444512757454657,0.728,52.62099838,44825899741.0,2275.891728,40.3,7.730127222937173,24.526051928539562,0.0,0.0,"[0.728,52.62099838,7.730127222937173,24.526051928539562,40.3,0.0,0.0]","[0.728,52.62099838,7.730127222937173,24.526051928539562,40.3,0.0,0.0]",17.194257505458257
4683,Sri Lanka,1,75,23.47429086083578,0.677,52.74900055,32331874830.0,1732.378655,38.62148387096775,7.457250688207075,24.199319417413758,0.0,0.0,"[0.677,52.74900055,7.457250688207075,24.199319417413758,38.62148387096775,0.0,0.0]","[0.677,52.74900055,7.457250688207075,24.199319417413758,38.62148387096775,0.0,0.0]",17.27692761798988
4684,Sri Lanka,1,75,26.327685299713377,0.662,50.03099823,29607667122.0,1602.935814,38.62148387096775,7.379592110635083,24.11129918912729,0.0,0.0,"[0.662,50.03099823,7.379592110635083,24.11129918912729,38.62148387096775,0.0,0.0]","[0.662,50.03099823,7.379592110635083,24.11129918912729,38.62148387096775,0.0,0.0]",17.128923992911147
4685,Suriname,0,5,0.0,-0.6471,40.98099899,2542623802.0,6044.439748,38.62148387096775,8.706894078522218,21.656462377720207,1.0,1.0,"[-0.6471,40.98099899,8.706894078522218,21.656462377720207,38.62148387096775,1.0,1.0]","[-0.6471,40.98099899,8.706894078522218,21.656462377720207,38.62148387096775,1.0,1.0]",-0.04673466096087053
4686,Suriname,0,5,0.0,0.682,46.42499924,3683479343.0,7289.760127,38.62148387096775,8.894225920071767,22.027123616089877,1.0,1.0,"[0.682,46.42499924,8.894225920071767,22.027123616089877,38.62148387096775,1.0,1.0]","[0.682,46.42499924,8.894225920071767,22.027123616089877,38.62148387096775,1.0,1.0]",7.76223395120782
4687,Suriname,0,5,0.0,0.708,47.72800064,4623921716.0,8639.953578,38.62148387096775,9.064152488867,22.25450903824238,1.0,1.0,"[0.708,47.72800064,9.064152488867,22.25450903824238,38.62148387096775,1.0,1.0]","[0.708,47.72800064,9.064152488867,22.25450903824238,38.62148387096775,1.0,1.0]",7.752534692986246
4688,Suriname,0,5,0.0,0.72,47.49700165,4748321396.0,8772.961221,38.62148387096775,9.079429681851886,22.2810570022201,1.0,1.0,"[0.72,47.49700165,9.079429681851886,22.2810570022201,38.62148387096775,1.0,1.0]","[0.72,47.49700165,9.079429681851886,22.2810570022201,38.62148387096775,1.0,1.0]",7.76223395120782
4689,Suriname,0,5,1.914315249435277,0.671,45.89400101,3331829593.0,6748.979787,38.62148387096775,8.817146629776705,21.92678741738616,1.0,1.0,"[0.671,45.89400101,8.817146629776705,21.92678741738616,38.62148387096775,1.0,1.0]","[0.671,45.89400101,8.817146629776705,21.92678741738616,38.62148387096775,1.0,1.0]",5.022517009219666
4690,Suriname,0,5,2.0030847505157943,-0.6471,45.61899948,2452925148.0,5551.475833,38.62148387096775,8.621819087246982,21.62054708728511,1.0,1.0,"[-0.6471,45.61899948,8.621819087246982,21.62054708728511,38.62148387096775,1.0,1.0]","[-0.6471,45.61899948,8.621819087246982,21.62054708728511,38.62148387096775,1.0,1.0]",2.2801479237372693
4691,Suriname,0,5,2.2222222222222223,-0.6471,57.6225362242226,2465914166.0,6086.152326,38.62148387096775,8.713771359062529,21.62582843410793,1.0,1.0,"[-0.6471,57.6225362242226,8.713771359062529,21.62582843410793,38.62148387096775,1.0,1.0]","[-0.6471,57.6225362242226,8.713771359062529,21.62582843410793,38.62148387096775,1.0,1.0]",2.9804764414809166
4692,Suriname,0,5,3.8076381220728783,0.676,46.12400055,3481761947.0,6970.996803,38.62148387096775,8.849513506872034,21.970804309212046,1.0,1.0,"[0.676,46.12400055,8.849513506872034,21.970804309212046,38.62148387096775,1.0,1.0]","[0.676,46.12400055,8.849513506872034,21.970804309212046,38.62148387096775,1.0,1.0]",5.022517009219666
4693,Suriname,0,5,3.831270832535152,0.701,47.80400085,4368398048.0,8255.796859,38.62148387096775,9.018670882161846,22.19766219944222,1.0,1.0,"[0.701,47.80400085,9.018670882161846,22.19766219944222,38.62148387096775,1.0,1.0]","[0.701,47.80400085,9.018670882161846,22.19766219944222,38.62148387096775,1.0,1.0]",7.752534692986246
4694,Suriname,0,15,7.32171621027969,-0.6471,44.4129982,2477454412.0,5527.404185,38.62148387096775,8.61747357834346,21.630497423191855,1.0,2.0,"[-0.6471,44.4129982,8.61747357834346,21.630497423191855,38.62148387096775,1.0,2.0]","[-0.6471,44.4129982,8.61747357834346,21.630497423191855,38.62148387096775,1.0,2.0]",10.0893587732411
4695,Suriname,0,15,11.648495014444133,-0.6471,40.89899826,2532493826.0,6131.872073,38.62148387096775,8.721255377575782,21.652470356176934,1.0,2.0,"[-0.6471,40.89899826,8.721255377575782,21.652470356176934,38.62148387096775,1.0,2.0]","[-0.6471,40.89899826,8.721255377575782,21.652470356176934,38.62148387096775,1.0,2.0]",9.958656061458816
4696,Suriname,0,15,12.070297412128234,-0.6471,43.20899963,2641394123.0,5675.718217,57.6,8.643952392403481,21.69457269161504,1.0,2.0,"[-0.6471,43.20899963,8.643952392403481,21.69457269161504,57.6,1.0,2.0]","[-0.6471,43.20899963,8.643952392403481,21.69457269161504,57.6,1.0,2.0]",8.624649277343387
4697,Suriname,0,15,14.893617021276595,-0.6471,57.6225362242226,2465914166.0,6086.152326,38.62148387096775,8.713771359062529,21.62582843410793,1.0,2.0,"[-0.6471,57.6225362242226,8.713771359062529,21.62582843410793,38.62148387096775,1.0,2.0]","[-0.6471,57.6225362242226,8.713771359062529,21.62582843410793,38.62148387096775,1.0,2.0]",12.82316069435523
4698,Suriname,0,15,18.073014980521307,0.726,48.13199997,4900098613.0,8856.565588,38.62148387096775,9.08891433729951,22.312521166962526,1.0,2.0,"[0.726,48.13199997,9.08891433729951,22.312521166962526,38.62148387096775,1.0,2.0]","[0.726,48.13199997,9.08891433729951,22.312521166962526,38.62148387096775,1.0,2.0]",24.120359432003266
4699,Suriname,0,15,21.56050116187145,-0.6471,43.78099823,2696863364.0,5726.444612,38.62148387096775,8.652850130565376,21.715355217603353,1.0,2.0,"[-0.6471,43.78099823,8.652850130565376,21.715355217603353,38.62148387096775,1.0,2.0]","[-0.6471,43.78099823,8.652850130565376,21.715355217603353,38.62148387096775,1.0,2.0]",10.0893587732411
4700,Suriname,0,15,23.359573921371673,-0.6471,44.72900009,2888815337.0,5990.472149,38.62148387096775,8.697925510874589,21.784112337038327,1.0,2.0,"[-0.6471,44.72900009,8.697925510874589,21.784112337038327,38.62148387096775,1.0,2.0]","[-0.6471,44.72900009,8.697925510874589,21.784112337038327,38.62148387096775,1.0,2.0]",9.958656061458816
4701,Suriname,0,15,37.41270369138677,0.701,47.80400085,4368398048.0,8255.796859,38.62148387096775,9.018670882161846,22.19766219944222,1.0,2.0,"[0.701,47.80400085,9.018670882161846,22.19766219944222,38.62148387096775,1.0,2.0]","[0.701,47.80400085,9.018670882161846,22.19766219944222,38.62148387096775,1.0,2.0]",24.120359432003266
4702,Suriname,0,15,39.079372261872926,0.708,47.72800064,4623921716.0,8639.953578,38.62148387096775,9.064152488867,22.25450903824238,1.0,2.0,"[0.708,47.72800064,9.064152488867,22.25450903824238,38.62148387096775,1.0,2.0]","[0.708,47.72800064,9.064152488867,22.25450903824238,38.62148387096775,1.0,2.0]",24.120359432003266
4703,Suriname,0,15,41.53822609912332,0.682,46.42499924,3683479343.0,7289.760127,38.62148387096775,8.894225920071767,22.027123616089877,1.0,2.0,"[0.682,46.42499924,8.894225920071767,22.027123616089877,38.62148387096775,1.0,2.0]","[0.682,46.42499924,8.894225920071767,22.027123616089877,38.62148387096775,1.0,2.0]",24.13005869022484
4704,Suriname,0,25,17.052790567370703,-0.6471,44.68099976,2678898705.0,5825.833197,38.62148387096775,8.670057306316513,21.70867161604376,1.0,3.0,"[-0.6471,44.68099976,8.670057306316513,21.70867161604376,38.62148387096775,1.0,3.0]","[-0.6471,44.68099976,8.670057306316513,21.70867161604376,38.62148387096775,1.0,3.0]",27.009232380193303
4705,Suriname,0,25,48.262548262548265,0.701,47.80400085,4368398048.0,8255.796859,38.62148387096775,9.018670882161846,22.19766219944222,1.0,3.0,"[0.701,47.80400085,9.018670882161846,22.19766219944222,38.62148387096775,1.0,3.0]","[0.701,47.80400085,9.018670882161846,22.19766219944222,38.62148387096775,1.0,3.0]",30.147046870286438
4706,Suriname,0,25,59.388300504800554,0.72,47.49700165,4748321396.0,8772.961221,38.62148387096775,9.079429681851886,22.2810570022201,1.0,3.0,"[0.72,47.49700165,9.079429681851886,22.2810570022201,38.62148387096775,1.0,3.0]","[0.72,47.49700165,9.079429681851886,22.2810570022201,38.62148387096775,1.0,3.0]",30.15674612850801
4707,Suriname,0,25,61.19014838610984,0.687,46.69800186,3871759941.0,7574.146811,38.62148387096775,8.932495991822865,22.076975005730066,1.0,3.0,"[0.687,46.69800186,8.932495991822865,22.076975005730066,38.62148387096775,1.0,3.0]","[0.687,46.69800186,8.932495991822865,22.076975005730066,38.62148387096775,1.0,3.0]",30.15674612850801
4708,Suriname,0,25,62.027339742825106,0.726,48.13199997,4900098613.0,8856.565588,38.62148387096775,9.08891433729951,22.312521166962526,1.0,3.0,"[0.726,48.13199997,9.08891433729951,22.312521166962526,38.62148387096775,1.0,3.0]","[0.726,48.13199997,9.08891433729951,22.312521166962526,38.62148387096775,1.0,3.0]",30.147046870286438
4709,Suriname,0,25,65.60563722512453,0.724,48.32600021,4887610614.0,8930.551779,38.62148387096775,9.097233461323363,22.309969394022254,1.0,3.0,"[0.724,48.32600021,9.097233461323363,22.309969394022254,38.62148387096775,1.0,3.0]","[0.724,48.32600021,9.097233461323363,22.309969394022254,38.62148387096775,1.0,3.0]",27.86000073881945
4710,Suriname,0,35,13.562080423136909,-0.6471,44.4129982,2477454412.0,5527.404185,38.62148387096775,8.61747357834346,21.630497423191855,1.0,5.0,"[-0.6471,44.4129982,8.61747357834346,21.630497423191855,38.62148387096775,1.0,5.0]","[-0.6471,44.4129982,8.61747357834346,21.630497423191855,38.62148387096775,1.0,5.0]",36.07290370909398
4711,Suriname,0,35,15.873330820055955,-0.6471,43.20899963,2641394123.0,5675.718217,57.6,8.643952392403481,21.69457269161504,1.0,5.0,"[-0.6471,43.20899963,8.643952392403481,21.69457269161504,57.6,1.0,5.0]","[-0.6471,43.20899963,8.643952392403481,21.69457269161504,57.6,1.0,5.0]",36.07290370909398
